VendorNumber,VendorName,Brand,Purchaseprice,Volume,ActualPrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreighhtCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
11567,CAMPARI AMERICA,2942,27.12,750.0,39.99,72.0,1952.6399999999999,0.0,0.0,0.0,0.0,20964.809999999998,-1952.6399999999999,-100.0,0.0,0.0
17035,PERNOD RICARD USA,6433,39.05,750.0,54.99,50.0,1952.4999999999998,10.0,549.9,439.92,7.890000000000001,123780.21999999997,-1402.6,-71.83610755441741,0.2,0.2816389244558259
9552,M S WALKER INC,16329,9.08,750.0,16.99,215.0,1952.2000000000003,21.0,293.79,181.87,2.34,55551.819999999985,-1658.4100000000003,-84.95082471058294,0.09767441860465116,0.15049175289417066
9819,TREASURY WINE ESTATES,17175,5.2,1500.0,7.99,375.0,1950.0000000000014,40.0,444.6000000000002,373.67000000000013,8.870000000000003,14836.570000000005,-1505.4000000000012,-77.20000000000002,0.10666666666666667,0.22799999999999995
9165,ULTRA BEVERAGE COMPANY LLP,45063,4.79,750.0,6.99,407.0,1949.5300000000002,26.0,233.74000000000004,161.82,2.88,68054.70000000003,-1715.7900000000002,-88.01044354280263,0.06388206388206388,0.11989556457197377
6213,MHW LTD,4696,13.17,750.0,18.99,148.0,1949.1599999999996,28.0,475.72,271.84000000000003,22.079999999999995,9621.580000000002,-1473.4399999999996,-75.59358903322456,0.1891891891891892,0.24406410966775438
10000,MAJESTIC FINE WINES,23464,7.23,750.0,10.99,269.0,1944.87,9.0,122.90999999999998,108.91999999999999,0.99,17587.59,-1821.9599999999998,-93.68029739776951,0.03345724907063197,0.06319702602230483
17035,PERNOD RICARD USA,5759,9.44,750.0,11.99,206.0,1944.6399999999999,26.0,383.7400000000001,338.7700000000001,20.509999999999994,123780.21999999997,-1560.8999999999996,-80.2667845976633,0.1262135922330097,0.19733215402336687
4425,MARTIGNETTI COMPANIES,19870,5.89,1500.0,9.99,330.0,1943.6999999999994,40.0,539.2000000000002,446.3500000000001,8.87,144929.24,-1404.499999999999,-72.25909348150432,0.12121212121212122,0.27740906518495667
1392,CONSTELLATION BRANDS INC,13836,10.73,1500.0,17.99,181.0,1942.1300000000015,21.0,380.7900000000001,344.81000000000006,4.6400000000000015,79528.99,-1561.3400000000015,-80.39317656387576,0.11602209944751381,0.19606823436124243
12546,JIM BEAM BRANDS COMPANY,3797,12.77,1750.0,16.99,152.0,1941.039999999999,7.0,118.92999999999998,84.94999999999999,12.86,123880.96999999999,-1822.109999999999,-93.87287227465688,0.046052631578947366,0.06127127725343117
8112,MOET HENNESSY USA INC,2016,74.62,750.0,99.99,26.0,1940.1200000000001,0.0,0.0,0.0,0.0,48347.26,-1940.1200000000001,-100.0,0.0,0.0
8112,MOET HENNESSY USA INC,3952,16.42,750.0,22.99,118.0,1937.56,13.0,350.87000000000006,323.88000000000005,10.260000000000002,48347.26,-1586.6899999999998,-81.89114143562006,0.11016949152542373,0.18108858564379945
4425,MARTIGNETTI COMPANIES,1296,20.6,750.0,26.99,94.0,1936.3999999999996,7.0,188.93,161.94,5.5200000000000005,144929.24,-1747.4699999999996,-90.24323486882875,0.07446808510638298,0.09756765131171248
9552,M S WALKER INC,18589,13.15,750.0,19.99,147.0,1933.0499999999997,0.0,0.0,0.0,0.0,55551.819999999985,-1933.0499999999997,-100.0,0.0,0.0
1392,CONSTELLATION BRANDS INC,37792,4.63,750.0,7.99,417.0,1930.7099999999991,59.0,594.4100000000001,352.6600000000002,6.570000000000002,79528.99,-1336.299999999999,-69.21288023576817,0.14148681055155876,0.3078711976423183
10754,PERFECTA WINES,25866,11.48,750.0,16.99,168.0,1928.6399999999999,0.0,0.0,0.0,0.0,28720.52,-1928.6399999999999,-100.0,0.0,0.0
3252,E & J GALLO WINERY,35670,7.33,1500.0,10.99,263.0,1927.7900000000004,42.0,461.58000000000004,307.7200000000001,9.36,61966.909999999996,-1466.2100000000005,-76.05652067911961,0.1596958174904943,0.23943479320880384
4425,MARTIGNETTI COMPANIES,18597,24.67,750.0,37.99,78.0,1924.26,0.0,0.0,0.0,0.0,144929.24,-1924.26,-100.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,41157,10.73,750.0,15.99,179.0,1920.6699999999998,4.0,63.96,63.96,0.44,144929.24,-1856.7099999999998,-96.66991206193671,0.0223463687150838,0.0333008793806328
10754,PERFECTA WINES,12473,7.99,750.0,11.99,240.0,1917.6000000000008,60.0,719.4000000000001,299.7500000000001,6.690000000000001,28720.52,-1198.2000000000007,-62.48435544430539,0.25,0.37515644555694605
10754,PERFECTA WINES,11080,6.62,750.0,9.99,289.0,1913.1799999999998,21.0,209.79,169.83,2.31,28720.52,-1703.3899999999999,-89.0344870843308,0.0726643598615917,0.10965512915669201
90047,CRUSH WINES,25236,12.24,750.0,17.99,156.0,1909.4400000000005,0.0,0.0,0.0,0.0,1457.7299999999998,-1909.4400000000005,-100.0,0.0,0.0
90047,CRUSH WINES,14852,8.16,750.0,12.99,234.0,1909.4400000000003,21.0,274.79,170.87,2.33,1457.7299999999998,-1634.6500000000003,-85.60886961622256,0.08974358974358974,0.14391130383777442
10754,PERFECTA WINES,33573,9.93,750.0,15.99,192.0,1906.5600000000002,41.0,614.5900000000001,209.86000000000004,4.569999999999999,28720.52,-1291.97,-67.76445535414568,0.21354166666666666,0.3223554464585432
4425,MARTIGNETTI COMPANIES,43685,9.58,750.0,13.99,199.0,1906.4200000000005,27.0,377.73,125.90999999999998,3.04,144929.24,-1528.6900000000005,-80.1864227190231,0.135678391959799,0.19813577280976905
4425,MARTIGNETTI COMPANIES,19282,13.51,750.0,19.99,141.0,1904.9099999999994,11.0,219.89000000000001,179.91,1.2100000000000002,144929.24,-1685.0199999999993,-88.45667249371361,0.07801418439716312,0.11543327506286391
1128,BROWN-FORMAN CORP,6195,19.04,1500.0,27.99,100.0,1904.0,3.0,83.97,83.97,0.66,68601.68000000001,-1820.03,-95.58981092436974,0.03,0.04410189075630252
4425,MARTIGNETTI COMPANIES,6021,16.54,750.0,27.99,115.0,1902.1,13.0,298.87,275.88000000000005,10.259999999999998,144929.24,-1603.23,-84.28736659481626,0.11304347826086956,0.15712633405183746
1392,CONSTELLATION BRANDS INC,17910,6.57,750.0,9.99,289.0,1898.7299999999993,86.0,859.1400000000003,479.52000000000027,9.540000000000001,79528.99,-1039.589999999999,-54.75186045409297,0.2975778546712803,0.45248139545907035
653,STATE WINE & SPIRITS,21685,9.39,750.0,13.99,202.0,1896.7800000000007,25.0,349.75,139.89999999999998,2.7900000000000005,8014.98,-1547.0300000000007,-81.5608557660878,0.12376237623762376,0.18439144233912202
10754,PERFECTA WINES,25253,10.52,375.0,15.99,180.0,1893.6,0.0,0.0,0.0,0.0,28720.52,-1893.6,-100.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,29039,29.13,500.0,43.99,65.0,1893.4499999999998,0.0,0.0,0.0,0.0,144929.24,-1893.4499999999998,-100.0,0.0,0.0
7239,REMY COINTREAU USA INC,1893,43.99,750.0,54.99,43.0,1891.5700000000002,2.0,129.98,129.98,1.58,16978.669999999995,-1761.5900000000001,-93.12845942788266,0.046511627906976744,0.0687154057211734
4425,MARTIGNETTI COMPANIES,21277,13.79,750.0,19.99,137.0,1889.2299999999998,23.0,459.7700000000001,319.84000000000003,2.5400000000000005,144929.24,-1429.4599999999996,-75.6636301562012,0.1678832116788321,0.24336369843798805
480,BACARDI USA INC,2863,34.34,750.0,44.99,55.0,1888.7,9.0,449.90999999999997,199.96,7.09,89286.26999999999,-1438.79,-76.17885317943559,0.16363636363636364,0.23821146820564407
7153,PINE STATE TRADING CO,38322,6.62,750.0,11.99,285.0,1886.7000000000007,18.0,215.82000000000002,203.83000000000004,1.9800000000000006,15884.819999999998,-1670.8800000000008,-88.56097948799491,0.06315789473684211,0.11439020512005085
6785,PALM BAY INTERNATIONAL INC,6658,11.03,750.0,15.99,171.0,1886.130000000001,33.0,527.6700000000001,191.88000000000002,3.6900000000000004,13605.409999999998,-1358.460000000001,-72.02366750966266,0.19298245614035087,0.27976332490337347
7153,PINE STATE TRADING CO,40801,7.33,750.0,10.99,257.0,1883.8100000000002,29.0,318.71000000000004,219.80000000000004,3.2100000000000004,15884.819999999998,-1565.1000000000001,-83.08162712800123,0.11284046692607004,0.16918372871998769
3252,E & J GALLO WINERY,8367,9.93,4000.0,14.99,189.0,1876.770000000001,26.0,389.7400000000001,269.82000000000005,15.599999999999996,61966.909999999996,-1487.0300000000007,-79.2334702707311,0.13756613756613756,0.207665297292689
17033,SEA BREEZE CELLARS LLC,44986,11.1,750.0,16.99,169.0,1875.9,12.0,203.87999999999997,118.92999999999998,1.33,549.5500000000002,-1672.0200000000002,-89.13161682392452,0.07100591715976332,0.10868383176075481
3252,E & J GALLO WINERY,6782,9.65,5000.0,13.99,194.0,1872.099999999999,42.0,629.5800000000003,479.6800000000002,31.5,61966.909999999996,-1242.5199999999986,-66.37038619731848,0.21649484536082475,0.33629613802681513
9552,M S WALKER INC,38541,11.99,750.0,19.99,156.0,1870.4400000000005,15.0,269.85,71.96,1.6800000000000004,55551.819999999985,-1600.5900000000006,-85.57291332520691,0.09615384615384616,0.14427086674793094
8004,SAZERAC CO INC,5390,0.77,50.0,0.99,2429.0,1870.3300000000004,460.0,455.40000000000066,161.37,23.87000000000005,50293.62000000002,-1414.9299999999998,-75.65135564312178,0.18937834499794154,0.2434864435687823
9552,M S WALKER INC,4389,16.54,750.0,23.99,113.0,1869.02,6.0,157.94,157.94,4.74,55551.819999999985,-1711.08,-91.54958213395254,0.05309734513274336,0.08450417866047447
12546,JIM BEAM BRANDS COMPANY,5667,7.4,750.0,9.99,252.0,1864.7999999999995,23.0,252.77000000000007,230.79000000000005,18.14999999999999,123880.96999999999,-1612.0299999999995,-86.4451951951952,0.09126984126984126,0.13554804804804813
8112,MOET HENNESSY USA INC,425,620.15,750.0,799.99,3.0,1860.4499999999998,0.0,0.0,0.0,0.0,48347.26,-1860.4499999999998,-100.0,0.0,0.0
9744,FREDERICK WILDMAN & SONS,19174,7.38,750.0,11.99,252.0,1859.7599999999998,15.0,179.85000000000002,83.92999999999999,1.6700000000000004,3999.9299999999994,-1679.9099999999999,-90.32939734159247,0.05952380952380952,0.09670602658407539
2242,DELICATO VINEYARDS INC,19191,6.53,750.0,11.99,283.0,1847.989999999999,62.0,743.3800000000001,311.7400000000001,6.910000000000002,7982.649999999999,-1104.609999999999,-59.77359184844071,0.21908127208480566,0.4022640815155929
3924,HEAVEN HILL DISTILLERIES,5220,5.79,750.0,10.49,319.0,1847.0100000000004,18.0,185.82000000000002,122.87999999999998,14.179999999999996,14069.869999999995,-1661.1900000000005,-89.93941559601735,0.05642633228840126,0.10060584403982652
90024,VINILANDIA USA,22014,9.93,750.0,14.99,186.0,1846.98,15.0,248.85,214.87000000000003,1.6500000000000001,2802.6400000000003,-1598.13,-86.52665432219082,0.08064516129032258,0.1347334567780918
9815,WINE GROUP INC,16477,4.76,750.0,7.99,388.0,1846.8799999999983,84.0,707.1600000000003,355.5800000000002,9.360000000000001,27100.409999999996,-1139.719999999998,-61.71056051286489,0.21649484536082475,0.38289439487135113
8673,STE MICHELLE WINE ESTATES,6358,8.55,750.0,12.99,216.0,1846.7999999999995,14.0,223.86,175.89000000000001,1.5400000000000003,15919.700000000003,-1622.9399999999996,-87.87849252761534,0.06481481481481481,0.1212150747238467
3252,E & J GALLO WINERY,46381,9.14,750.0,17.99,202.0,1846.2800000000007,33.0,593.6700000000002,431.7600000000001,3.66,61966.909999999996,-1252.6100000000006,-67.84507225339603,0.16336633663366337,0.3215492774660398
9165,ULTRA BEVERAGE COMPANY LLP,27591,20.94,750.0,31.99,88.0,1842.72,11.0,350.89000000000004,222.93,1.2200000000000002,68054.70000000003,-1491.83,-80.9580402882695,0.125,0.19041959711730488
660,SAZERAC NORTH AMERICA INC.,3998,13.63,750.0,19.99,135.0,1840.0499999999997,10.0,199.89999999999998,179.91,7.890000000000001,17932.329999999994,-1640.1499999999996,-89.13616477813102,0.07407407407407407,0.10863835221868971
3960,DIAGEO NORTH AMERICA INC,485,10.39,1000.0,12.99,177.0,1839.0300000000004,57.0,740.4300000000001,389.70000000000016,59.849999999999994,257032.07000000007,-1098.6000000000004,-59.73801406176082,0.3220338983050847,0.40261985938239175
8352,LUXCO INC,3940,6.15,750.0,10.99,299.0,1838.8499999999995,32.0,336.68000000000006,298.7200000000001,25.24999999999999,10261.599999999997,-1502.1699999999994,-81.69073061968078,0.10702341137123746,0.1830926938031923
8112,MOET HENNESSY USA INC,43020,96.61,750.0,142.99,19.0,1835.5899999999997,0.0,0.0,0.0,0.0,48347.26,-1835.5899999999997,-100.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,37126,12.07,750.0,19.99,152.0,1834.6399999999996,13.0,259.87,39.98,1.4600000000000002,144929.24,-1574.7699999999995,-85.83536824663149,0.08552631578947369,0.14164631753368512
3252,E & J GALLO WINERY,24817,13.1,1500.0,18.99,140.0,1833.9999999999995,0.0,0.0,0.0,0.0,61966.909999999996,-1833.9999999999995,-100.0,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,23239,6.12,750.0,8.99,299.0,1829.8800000000006,0.0,0.0,0.0,0.0,19016.59,-1829.8800000000006,-100.0,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,32508,10.95,750.0,15.99,167.0,1828.6500000000003,2.0,43.98,43.98,0.22,19016.59,-1784.6700000000003,-97.59494709211714,0.011976047904191617,0.02405052907882864
17035,PERNOD RICARD USA,3811,12.68,750.0,16.99,144.0,1825.9199999999998,118.0,2122.82,1133.3700000000003,92.99000000000008,123780.21999999997,296.9000000000003,16.260296179460237,0.8194444444444444,1.1626029617946023
2242,DELICATO VINEYARDS INC,20791,5.4,750.0,7.99,338.0,1825.1999999999996,30.0,239.70000000000002,175.78000000000003,3.31,7982.649999999999,-1585.4999999999995,-86.8671926364234,0.08875739644970414,0.13132807363576599
653,STATE WINE & SPIRITS,689,7.33,750.0,10.99,249.0,1825.1700000000005,24.0,263.76,87.91999999999999,2.6800000000000006,8014.98,-1561.4100000000005,-85.54874340472395,0.0963855421686747,0.14451256595276052
6785,PALM BAY INTERNATIONAL INC,24018,24.99,1000.0,36.99,73.0,1824.2700000000004,0.0,0.0,0.0,0.0,13605.409999999998,-1824.2700000000004,-100.0,0.0,0.0
8004,SAZERAC CO INC,18877,5.15,1500.0,7.99,354.0,1823.1000000000015,29.0,231.71000000000006,207.74000000000007,6.409999999999999,50293.62000000002,-1591.3900000000015,-87.29032965827437,0.08192090395480225,0.12709670341725626
4425,MARTIGNETTI COMPANIES,43043,4.51,750.0,6.99,404.0,1822.0399999999988,58.0,409.4200000000003,302.57000000000016,6.430000000000005,144929.24,-1412.6199999999985,-77.5295822265153,0.14356435643564355,0.22470417773484697
4425,MARTIGNETTI COMPANIES,44838,21.42,750.0,32.99,85.0,1820.7,5.0,189.95,151.96,0.55,144929.24,-1630.75,-89.56719942879113,0.058823529411764705,0.10432800571208875
6785,PALM BAY INTERNATIONAL INC,26827,6.89,1500.0,9.99,264.0,1818.9599999999996,20.0,284.8,254.82000000000005,4.420000000000001,13605.409999999998,-1534.1599999999996,-84.3427013238334,0.07575757575757576,0.15657298676166606
4425,MARTIGNETTI COMPANIES,39518,16.23,1500.0,24.99,112.0,1817.7600000000007,0.0,0.0,0.0,0.0,144929.24,-1817.7600000000007,-100.0,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,18637,13.07,750.0,20.99,139.0,1816.7299999999998,1.0,19.99,19.99,0.11,68054.70000000003,-1796.7399999999998,-98.89967138760301,0.007194244604316547,0.01100328612396999
516,BANFI PRODUCTS CORP,31347,7.09,750.0,10.99,256.0,1815.0399999999997,5.0,54.95,32.97,0.55,8510.410000000002,-1760.0899999999997,-96.97251851198871,0.01953125,0.03027481488011284
4425,MARTIGNETTI COMPANIES,45246,7.23,750.0,10.99,251.0,1814.7299999999998,0.0,0.0,0.0,0.0,144929.24,-1814.7299999999998,-100.0,0.0,0.0
3950,"HOOD RIVER DISTILLERS, Inc.",2209,21.58,750.0,34.99,84.0,1812.72,10.0,299.90000000000003,299.90000000000003,7.9,117.52000000000001,-1512.82,-83.45580122688557,0.11904761904761904,0.16544198773114438
4425,MARTIGNETTI COMPANIES,46763,8.05,750.0,11.99,225.0,1811.2499999999995,23.0,275.77000000000004,203.83000000000004,2.5500000000000007,144929.24,-1535.4799999999996,-84.77460317460317,0.10222222222222223,0.1522539682539683
2242,DELICATO VINEYARDS INC,12685,8.38,750.0,14.99,216.0,1810.08,16.0,237.84000000000003,162.89000000000001,1.7700000000000002,7982.649999999999,-1572.2399999999998,-86.86024927075046,0.07407407407407407,0.13139750729249539
2000,SOUTHERN WINE & SPIRITS NE,23235,7.18,750.0,14.99,252.0,1809.3600000000006,0.0,0.0,0.0,0.0,19016.59,-1809.3600000000006,-100.0,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,38644,6.75,750.0,10.99,268.0,1809.0,24.0,263.76,131.87999999999997,2.6799999999999997,68054.70000000003,-1545.24,-85.4195688225539,0.08955223880597014,0.14580431177446102
7240,"PREMIUM PORT WINES, INC.",20855,8.6,750.0,12.99,210.0,1806.0000000000002,47.0,610.5300000000002,506.61000000000024,5.1800000000000015,301.2,-1195.47,-66.19435215946842,0.22380952380952382,0.33805647840531566
4425,MARTIGNETTI COMPANIES,25458,15.03,750.0,22.99,120.0,1803.6000000000001,0.0,0.0,0.0,0.0,144929.24,-1803.6000000000001,-100.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,24594,8.84,750.0,16.99,204.0,1803.3599999999992,0.0,0.0,0.0,0.0,144929.24,-1803.3599999999992,-100.0,0.0,0.0
8673,STE MICHELLE WINE ESTATES,32107,8.27,750.0,12.99,218.0,1802.8600000000001,35.0,454.6500000000001,298.7700000000001,3.8800000000000003,15919.700000000003,-1348.21,-74.78173568663124,0.16055045871559634,0.2521826431336876
3252,E & J GALLO WINERY,43379,9.58,750.0,13.99,188.0,1801.0400000000004,18.0,251.82,153.89,2.0000000000000004,61966.909999999996,-1549.2200000000005,-86.01807844356595,0.09574468085106383,0.13981921556434057
1392,CONSTELLATION BRANDS INC,34219,11.18,750.0,16.99,161.0,1799.9800000000002,3.0,50.97,50.97,0.33,79528.99,-1749.0100000000002,-97.16830187002078,0.018633540372670808,0.028316981299792217
4425,MARTIGNETTI COMPANIES,36268,11.84,750.0,19.99,152.0,1799.68,8.0,143.92,125.92999999999998,0.88,144929.24,-1655.76,-92.0030227596017,0.05263157894736842,0.07996977240398292
6785,PALM BAY INTERNATIONAL INC,19283,6.89,750.0,9.99,261.0,1798.2900000000009,25.0,249.75000000000003,209.79000000000005,2.7500000000000004,13605.409999999998,-1548.5400000000009,-86.11180621590512,0.09578544061302682,0.13888193784094885
7255,PSP WINES,20400,9.08,750.0,13.99,198.0,1797.8399999999997,12.0,167.88000000000002,139.89999999999998,1.3300000000000005,648.71,-1629.9599999999996,-90.66212788679748,0.06060606060606061,0.09337872113202512
4425,MARTIGNETTI COMPANIES,16728,12.83,750.0,19.99,140.0,1796.2000000000003,13.0,246.86999999999998,189.9,1.4300000000000002,144929.24,-1549.3300000000004,-86.25598485692018,0.09285714285714286,0.13744015143079832
9552,M S WALKER INC,11354,6.57,750.0,9.99,273.0,1793.6099999999994,53.0,529.4700000000003,349.65000000000015,5.880000000000002,55551.819999999985,-1264.1399999999992,-70.48020472678004,0.19413919413919414,0.29519795273219956
6785,PALM BAY INTERNATIONAL INC,8464,10.66,750.0,15.99,168.0,1790.88,47.0,751.5300000000002,399.7500000000001,5.23,13605.409999999998,-1039.35,-58.03571428571428,0.27976190476190477,0.4196428571428572
9165,ULTRA BEVERAGE COMPANY LLP,6116,18.65,750.0,24.99,96.0,1790.4000000000005,7.0,209.92999999999998,89.97,5.52,68054.70000000003,-1580.4700000000005,-88.2746872207328,0.07291666666666667,0.11725312779267198
10754,PERFECTA WINES,46600,7.58,750.0,10.99,236.0,1788.8800000000003,73.0,802.2700000000002,230.79000000000005,8.17,28720.52,-986.6100000000001,-55.152385850364475,0.3093220338983051,0.4484761414963553
90024,VINILANDIA USA,20204,7.58,750.0,12.99,236.0,1788.88,16.0,207.84,142.89,1.7700000000000002,2802.6400000000003,-1581.0400000000002,-88.38155717543938,0.06779661016949153,0.11618442824560618
7153,PINE STATE TRADING CO,22318,27.92,750.0,42.99,64.0,1786.88,1.0,43.99,43.99,0.11,15884.819999999998,-1742.89,-97.53816708452722,0.015625,0.024618329154727794
7153,PINE STATE TRADING CO,17073,6.84,750.0,9.99,261.0,1785.2399999999998,68.0,815.3200000000002,323.73000000000013,7.57,15884.819999999998,-969.9199999999996,-54.329950034729215,0.26053639846743293,0.4567004996527079
1392,CONSTELLATION BRANDS INC,40483,10.2,750.0,14.99,175.0,1785.0000000000005,14.0,209.86,89.94,1.57,79528.99,-1575.1400000000003,-88.24313725490197,0.08,0.11756862745098037
1392,CONSTELLATION BRANDS INC,46568,6.03,1500.0,8.99,296.0,1784.88,24.0,315.76000000000005,278.7900000000001,5.3100000000000005,79528.99,-1469.1200000000001,-82.30917484648828,0.08108108108108109,0.17690825153511722
660,SAZERAC NORTH AMERICA INC.,5268,6.56,750.0,8.99,272.0,1784.3200000000004,25.0,224.75,125.85999999999997,19.689999999999998,17932.329999999994,-1559.5700000000004,-87.40416517216643,0.09191176470588236,0.12595834827833569
3960,DIAGEO NORTH AMERICA INC,3672,8.26,750.0,11.99,216.0,1784.1599999999994,41.0,488.59000000000015,344.71000000000015,32.3,257032.07000000007,-1295.5699999999993,-72.61512420410725,0.18981481481481483,0.2738487579589276
12546,JIM BEAM BRANDS COMPANY,17457,5.84,750.0,8.99,305.0,1781.1999999999996,20.0,179.79999999999998,152.82999999999998,2.210000000000001,123880.96999999999,-1601.3999999999996,-89.90568156299125,0.06557377049180328,0.10094318437008759
8664,"STOLI GROUP,(USA) LLC",3573,74.21,1750.0,99.99,24.0,1781.04,0.0,0.0,0.0,0.0,18544.489999999998,-1781.04,-100.0,0.0,0.0
9552,M S WALKER INC,12520,4.72,750.0,6.99,376.0,1774.7200000000012,37.0,295.63000000000005,151.81,4.120000000000001,55551.819999999985,-1479.090000000001,-83.34216101694916,0.09840425531914894,0.1665783898305084
6785,PALM BAY INTERNATIONAL INC,23155,12.58,750.0,19.99,141.0,1773.78,7.0,139.92999999999998,119.93999999999998,0.77,13605.409999999998,-1633.85,-92.11119755550293,0.04964539007092199,0.07888802444497062
17035,PERNOD RICARD USA,27303,5.91,750.0,8.99,300.0,1773.0000000000005,69.0,685.3100000000003,417.5800000000002,7.650000000000003,123780.21999999997,-1087.69,-61.347433728144374,0.23,0.3865256627185562
9744,FREDERICK WILDMAN & SONS,11698,7.84,750.0,11.99,226.0,1771.8399999999997,56.0,671.4400000000002,383.6800000000002,6.2299999999999995,3999.9299999999994,-1100.3999999999996,-62.10493046776232,0.24778761061946902,0.3789506953223769
1392,CONSTELLATION BRANDS INC,16261,8.72,750.0,12.99,203.0,1770.1600000000005,19.0,280.81000000000006,160.89000000000001,2.1100000000000003,79528.99,-1489.3500000000004,-84.1364622407014,0.09359605911330049,0.15863537759298593
7153,PINE STATE TRADING CO,13268,3.86,750.0,5.99,458.0,1767.8799999999994,39.0,272.61000000000007,188.73000000000005,4.31,15884.819999999998,-1495.2699999999993,-84.57983573545714,0.0851528384279476,0.15420164264542852
9552,M S WALKER INC,24772,8.78,750.0,15.99,201.0,1764.7799999999995,0.0,0.0,0.0,0.0,55551.819999999985,-1764.7799999999995,-100.0,0.0,0.0
3252,E & J GALLO WINERY,6314,7.74,3000.0,11.99,228.0,1764.7200000000012,43.0,515.5700000000002,395.6700000000002,19.349999999999994,61966.909999999996,-1249.150000000001,-70.78460038986356,0.18859649122807018,0.29215399610136444
17035,PERNOD RICARD USA,32900,58.82,750.0,99.99,30.0,1764.6000000000001,0.0,0.0,0.0,0.0,123780.21999999997,-1764.6000000000001,-100.0,0.0,0.0
10050,Russian Standard Vodka,3349,0.71,50.0,0.99,2485.0,1764.3500000000004,421.0,416.79000000000053,124.73999999999972,21.950000000000014,732.5999999999999,-1347.56,-76.37713605577123,0.16941649899396377,0.23622863944228778
3960,DIAGEO NORTH AMERICA INC,818,7.35,1000.0,9.99,240.0,1764.0,144.0,1438.56,19.98,151.2,257032.07000000007,-325.44000000000005,-18.448979591836736,0.6,0.8155102040816327
10754,PERFECTA WINES,24580,12.25,750.0,21.99,144.0,1764.0,0.0,0.0,0.0,0.0,28720.52,-1764.0,-100.0,0.0,0.0
10754,PERFECTA WINES,35990,73.5,750.0,154.99,24.0,1764.0,0.0,0.0,0.0,0.0,28720.52,-1764.0,-100.0,0.0,0.0
4950,LATITUDE BEVERAGE COMPANY,23360,6.16,750.0,8.99,286.0,1761.7600000000002,19.0,208.81000000000003,153.85999999999999,2.0900000000000003,1609.9999999999995,-1552.9500000000003,-88.14764780673872,0.06643356643356643,0.11852352193261284
4425,MARTIGNETTI COMPANIES,20959,30.32,750.0,49.99,58.0,1758.5600000000002,0.0,0.0,0.0,0.0,144929.24,-1758.5600000000002,-100.0,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,12078,7.48,750.0,11.99,235.0,1757.8,28.0,333.7200000000001,261.7800000000001,3.099999999999999,19016.59,-1424.08,-81.01490499487997,0.11914893617021277,0.18985095005120042
9552,M S WALKER INC,23987,8.6,750.0,12.99,204.0,1754.4000000000003,0.0,0.0,0.0,0.0,55551.819999999985,-1754.4000000000003,-100.0,0.0,0.0
11567,CAMPARI AMERICA,3412,9.28,750.0,12.99,189.0,1753.9199999999994,15.0,230.85000000000005,217.86000000000004,11.839999999999996,20964.809999999998,-1523.0699999999993,-86.8380541871921,0.07936507936507936,0.1316194581280789
90058,ZORVINO VINEYARDS,25125,8.55,750.0,12.49,205.0,1752.7499999999995,7.0,87.42999999999999,74.94,0.77,448.6800000000001,-1665.3199999999995,-95.01183853943802,0.03414634146341464,0.049881614605619747
9744,FREDERICK WILDMAN & SONS,45600,7.33,750.0,10.99,239.0,1751.8700000000001,20.0,219.8,142.86999999999998,2.2200000000000006,3999.9299999999994,-1532.0700000000002,-87.45340693087957,0.08368200836820083,0.12546593069120426
2000,SOUTHERN WINE & SPIRITS NE,2991,36.49,750.0,49.99,48.0,1751.5200000000002,3.0,149.97,149.97,2.37,19016.59,-1601.5500000000002,-91.43772266374349,0.0625,0.08562277336256507
2242,DELICATO VINEYARDS INC,22087,13.79,750.0,21.99,127.0,1751.33,4.0,87.96,65.97,0.44,7982.649999999999,-1663.37,-94.97753136187926,0.031496062992125984,0.050224686381207424
7153,PINE STATE TRADING CO,24603,20.13,750.0,29.99,87.0,1751.31,2.0,59.98,59.98,0.22,15884.819999999998,-1691.33,-96.57513518451901,0.022988505747126436,0.034248648154809824
9744,FREDERICK WILDMAN & SONS,8231,9.02,1500.0,14.99,194.0,1749.8799999999985,11.0,150.89000000000001,83.94,17.31,3999.9299999999994,-1598.9899999999984,-91.37712300272017,0.05670103092783505,0.08622876997279821
4425,MARTIGNETTI COMPANIES,3294,12.31,750.0,16.99,142.0,1748.0199999999993,17.0,288.83000000000004,237.86000000000004,13.399999999999999,144929.24,-1459.1899999999991,-83.47673367581605,0.11971830985915492,0.16523266324183944
7153,PINE STATE TRADING CO,4326,22.38,750.0,33.99,78.0,1745.64,3.0,89.97,89.97,2.37,15884.819999999998,-1655.67,-94.84601636076167,0.038461538461538464,0.051539836392383305
